,emotion_label,source,actors,emotion2,emotion3,emotion4,emotion5
5034,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5035,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5036,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5037,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5038,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5039,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5040,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5041,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5042,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5043,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5044,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5045,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5046,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5047,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5048,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5049,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5050,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5051,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5052,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5053,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5054,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5055,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5056,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5057,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5058,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5059,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5060,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5061,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5062,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5063,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5064,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5065,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5066,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5067,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5068,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5069,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5070,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5071,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5072,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5073,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5074,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5075,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5076,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5077,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5078,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5079,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5080,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5081,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5082,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5083,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5084,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5085,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5086,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5087,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5088,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5089,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5090,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5091,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5092,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5093,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5094,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5095,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5096,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5097,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5098,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5099,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5100,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5101,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5102,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5103,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5104,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5105,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5106,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5107,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5108,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5109,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5110,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5111,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5112,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5113,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5114,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5115,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5116,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5117,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5118,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5119,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5120,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5121,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5122,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5123,angry_male,CREMA,male,negative_male,negative_male,negative,negative
5124,disgust_male,CREMA,male,negative_male,negative_male,negative,negative
5125,fear_male,CREMA,male,negative_male,fear_male,fear,negative
5126,happy_male,CREMA,male,positive_male,positive_male,positive,positive
5127,neutral_male,CREMA,male,neutral_male,neutral_male,neutral,neutral
5128,sad_male,CREMA,male,negative_male,sad_male,sad,negative
5129,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5130,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5131,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5132,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5133,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5134,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5135,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5136,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5137,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5138,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5139,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5140,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5141,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5142,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5143,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5144,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5145,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5146,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5147,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5148,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5149,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5150,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5151,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5152,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5153,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5154,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5155,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5156,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5157,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5158,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5159,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5160,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5161,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5162,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5163,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5164,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5165,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5166,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5167,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5168,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5169,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5170,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5171,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5172,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5173,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5174,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5175,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5176,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5177,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5178,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5179,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5180,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5181,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5182,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5183,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5184,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5185,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5186,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5187,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5188,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5189,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5190,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5191,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5192,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5193,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5194,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5195,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5196,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5197,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5198,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5199,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5200,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5201,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5202,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5203,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5204,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5205,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5206,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5207,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5208,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5209,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5210,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5211,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5212,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5213,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5214,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5215,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5216,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5217,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5218,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5219,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5220,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5221,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5222,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5223,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5224,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5225,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5226,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5227,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5228,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5229,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5230,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5231,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5232,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5233,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5234,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5235,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5236,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5237,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5238,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5239,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5240,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5241,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5242,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5243,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5244,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5245,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5246,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5247,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5248,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5249,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5250,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5251,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5252,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5253,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5254,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5255,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5256,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5257,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5258,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5259,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5260,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5261,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5262,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5263,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5264,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5265,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5266,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5267,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5268,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5269,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5270,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5271,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5272,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5273,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5274,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5275,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5276,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5277,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5278,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5279,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5280,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5281,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5282,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5283,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5284,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5285,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5286,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5287,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5288,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5289,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5290,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5291,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5292,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5293,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5294,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5295,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5296,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5297,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5298,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5299,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5300,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5301,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5302,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5303,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5304,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5305,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5306,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5307,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5308,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5309,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5310,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5311,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5312,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5313,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5314,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5315,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5316,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5317,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5318,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5319,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5320,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5321,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5322,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5323,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5324,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5325,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5326,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5327,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5328,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5329,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5330,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5331,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5332,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5333,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5334,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5335,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5336,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5337,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5338,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5339,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5340,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5341,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5342,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5343,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5344,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5345,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5346,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5347,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5348,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5349,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5350,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5351,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5352,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5353,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5354,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5355,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5356,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5357,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5358,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5359,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5360,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5361,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5362,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5363,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5364,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5365,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5366,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5367,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5368,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5369,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5370,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5371,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5372,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5373,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5374,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5375,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5376,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5377,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5378,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5379,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5380,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5381,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5382,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5383,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5384,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5385,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5386,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5387,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5388,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5389,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5390,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5391,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5392,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5393,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5394,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5395,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5396,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5397,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5398,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5399,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5400,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5401,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5402,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5403,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5404,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5405,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5406,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5407,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5408,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5409,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5410,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5411,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5412,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5413,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5414,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5415,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5416,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5417,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5418,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5419,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5420,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5421,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5422,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5423,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5424,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5425,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5426,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5427,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5428,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5429,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5430,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5431,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5432,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5433,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5434,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5435,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5436,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5437,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5438,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5439,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5440,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5441,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5442,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5443,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5444,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5445,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5446,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5447,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5448,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5449,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5450,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5451,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5452,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5453,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5454,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5455,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5456,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5457,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5458,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5459,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5460,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5461,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5462,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5463,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
5464,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5465,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5466,sad_female,CREMA,female,negative_female,sad_female,sad,negative
5467,angry_female,CREMA,female,negative_female,negative_female,negative,negative
5468,disgust_female,CREMA,female,negative_female,negative_female,negative,negative
5469,fear_female,CREMA,female,negative_female,fear_female,fear,negative
5470,happy_female,CREMA,female,positive_female,positive_female,positive,positive
5471,neutral_female,CREMA,female,neutral_female,neutral_female,neutral,neutral
